record_id;employee_id;month;hours_worked;available_hours;overtime_hours
2007;202;1/09/2024;150.02;160;0.0
2008;202;1/10/2024;137.74;160;0.0
2009;202;1/11/2024;159.89;160;0.0
2010;202;1/12/2024;164.06;160;4.06
2011;203;1/01/2024;125.89;160;0.0
2012;203;1/02/2024;138.56;160;0.0
2013;203;1/03/2024;138.46;160;0.0
2014;203;1/04/2024;135.9;160;0.0
2015;203;1/05/2024;162.44;160;2.44
2016;203;1/06/2024;147.09;160;0.0
2017;203;1/07/2024;146.03;160;0.0
2018;203;1/08/2024;119.94;160;0.0
2019;203;1/09/2024;159.53;160;0.0
2020;203;1/10/2024;131.41;160;0.0
2021;203;1/11/2024;150.9;160;0.0
2022;203;1/12/2024;154.16;160;0.0
2023;204;1/01/2024;170.41;160;10.41
2024;204;1/02/2024;130.37;160;0.0
2025;204;1/03/2024;104.71;160;0.0
2026;204;1/04/2024;152.76;160;0.0
2027;204;1/05/2024;177.01;160;17.01
2028;204;1/06/2024;168.58;160;8.58
2029;204;1/07/2024;153.14;160;0.0
2030;204;1/08/2024;142.63;160;0.0
2031;204;1/09/2024;162.11;160;2.11
2032;204;1/10/2024;135.4;160;0.0
2033;204;1/11/2024;157.15;160;0.0
2034;204;1/12/2024;157.58;160;0.0
2035;205;1/01/2024;165.9;160;5.9
2036;205;1/02/2024;191.39;160;31.39
2037;205;1/03/2024;155.89;160;0.0
2038;205;1/04/2024;142.37;160;0.0
2039;205;1/05/2024;149.62;160;0.0
2040;205;1/06/2024;123.46;160;0.0
2041;205;1/07/2024;139.58;160;0.0
2042;205;1/08/2024;143.86;160;0.0
2043;205;1/09/2024;142.14;160;0.0
2044;205;1/10/2024;152.29;160;0.0
2045;205;1/11/2024;137.66;160;0.0
2046;205;1/12/2024;166.82;160;6.82
2047;206;1/01/2024;150.0;160;0.0
2048;206;1/02/2024;149.86;160;0.0
2049;206;1/03/2024;145.08;160;0.0
2050;206;1/04/2024;152.33;160;0.0
2051;206;1/05/2024;162.38;160;2.38
2052;206;1/06/2024;136.99;160;0.0
2053;206;1/07/2024;140.13;160;0.0
2054;206;1/08/2024;145.44;160;0.0
2055;206;1/09/2024;129.81;160;0.0
2056;206;1/10/2024;137.71;160;0.0
2057;206;1/11/2024;142.86;160;0.0
2058;206;1/12/2024;163.12;160;3.12
2059;207;1/01/2024;153.94;160;0.0
2060;207;1/02/2024;152.9;160;0.0
2061;207;1/03/2024;162.76;160;2.76
2062;207;1/04/2024;147.94;160;0.0
2063;207;1/05/2024;155.86;160;0.0
2064;207;1/06/2024;148.45;160;0.0
2065;207;1/07/2024;153.98;160;0.0
2066;207;1/08/2024;141.26;160;0.0
2067;207;1/09/2024;113.42;160;0.0
2068;207;1/10/2024;147.99;160;0.0
2069;207;1/11/2024;171.34;160;11.34
2070;207;1/12/2024;163.89;160;3.89
2071;208;1/08/2024;164.48;160;4.48
2072;208;1/09/2024;168.54;160;8.54
2073;208;1/10/2024;151.33;160;0.0
2074;208;1/11/2024;152.96;160;0.0
2075;208;1/12/2024;140.74;160;0.0
2076;209;1/01/2024;145.26;160;0.0
2077;209;1/02/2024;159.24;160;0.0
2078;209;1/03/2024;168.06;160;8.06
2079;209;1/04/2024;147.91;160;0.0
2080;209;1/05/2024;143.25;160;0.0
2081;209;1/06/2024;150.01;160;0.0
2082;209;1/07/2024;159.02;160;0.0
2083;209;1/08/2024;128.34;160;0.0
2084;209;1/09/2024;115.56;160;0.0
2085;209;1/10/2024;141.74;160;0.0
2086;209;1/11/2024;131.69;160;0.0
2087;209;1/12/2024;142.38;160;0.0
2088;210;1/01/2024;147.78;160;0.0
2089;210;1/02/2024;143.2;160;0.0
2090;210;1/03/2024;171.79;160;11.79
2091;210;1/04/2024;154.9;160;0.0
2092;210;1/05/2024;154.51;160;0.0
2093;210;1/06/2024;159.33;160;0.0
2094;210;1/07/2024;132.92;160;0.0
2095;210;1/08/2024;165.59;160;5.59
2096;210;1/09/2024;148.86;160;0.0
2097;210;1/10/2024;160.06;160;0.06
2098;210;1/11/2024;133.92;160;0.0
2099;210;1/12/2024;126.69;160;0.0
2100;211;1/01/2024;162.27;160;2.27
2101;211;1/02/2024;155.65;160;0.0
2102;211;1/03/2024;136.47;160;0.0
2103;211;1/04/2024;136.96;160;0.0
2104;211;1/05/2024;166.88;160;6.88
2105;211;1/06/2024;132.16;160;0.0
2106;211;1/07/2024;174.64;160;14.64
2107;211;1/08/2024;136.49;160;0.0
2108;211;1/09/2024;159.58;160;0.0
2109;211;1/10/2024;145.07;160;0.0
2110;211;1/11/2024;159.05;160;0.0
2111;211;1/12/2024;141.84;160;0.0
2112;212;1/02/2024;147.56;160;0.0
2113;212;1/03/2024;150.61;160;0.0
2114;213;1/01/2024;134.97;160;0.0
2115;213;1/02/2024;161.11;160;1.11
2116;213;1/03/2024;142.3;160;0.0
2117;213;1/04/2024;146.57;160;0.0
2118;213;1/05/2024;135.08;160;0.0
2119;213;1/06/2024;111.56;160;0.0
2120;213;1/07/2024;147.13;160;0.0
2121;213;1/08/2024;186.19;160;26.19
2122;213;1/09/2024;161.77;160;1.77
2123;213;1/10/2024;149.71;160;0.0
2124;213;1/11/2024;146.06;160;0.0
2125;213;1/12/2024;150.34;160;0.0
2126;214;1/01/2024;158.21;160;0.0
2127;214;1/02/2024;132.29;160;0.0
2128;214;1/03/2024;166.71;160;6.71
2129;214;1/04/2024;160.73;160;0.73
2130;214;1/05/2024;160.77;160;0.77
2131;214;1/06/2024;156.58;160;0.0
2132;214;1/07/2024;150.29;160;0.0
2133;214;1/08/2024;160.09;160;0.09
2134;214;1/09/2024;158.88;160;0.0
2135;214;1/10/2024;144.69;160;0.0
2136;214;1/11/2024;141.4;160;0.0
2137;214;1/12/2024;151.53;160;0.0
2138;215;1/01/2024;173.24;160;13.24
2139;215;1/02/2024;131.41;160;0.0
2140;215;1/03/2024;127.99;160;0.0
2141;215;1/04/2024;152.47;160;0.0
2142;215;1/05/2024;150.76;160;0.0
2143;215;1/06/2024;152.6;160;0.0
2144;216;1/08/2024;153.66;160;0.0
2145;216;1/09/2024;146.65;160;0.0
2146;216;1/10/2024;172.35;160;12.35
2147;216;1/11/2024;125.99;160;0.0
2148;216;1/12/2024;137.57;160;0.0
2149;217;1/01/2024;148.45;160;0.0
2150;217;1/02/2024;125.35;160;0.0
2151;217;1/03/2024;147.36;160;0.0
2152;217;1/04/2024;174.92;160;14.92
2153;217;1/05/2024;150.31;160;0.0
2154;217;1/06/2024;153.46;160;0.0
2155;217;1/07/2024;131.1;160;0.0
2156;217;1/08/2024;140.75;160;0.0
2157;217;1/09/2024;144.37;160;0.0
2158;217;1/10/2024;145.23;160;0.0
2159;217;1/11/2024;169.22;160;9.22
2160;217;1/12/2024;158.37;160;0.0
2161;218;1/01/2024;133.33;160;0.0
2162;218;1/02/2024;153.7;160;0.0
2163;218;1/03/2024;157.47;160;0.0
2164;218;1/04/2024;167.1;160;7.1
2165;218;1/05/2024;173.71;160;13.71
2166;218;1/06/2024;134.77;160;0.0
2167;218;1/07/2024;137.84;160;0.0
2168;218;1/08/2024;131.14;160;0.0
2169;218;1/09/2024;146.49;160;0.0
2170;218;1/10/2024;157.0;160;0.0
2171;218;1/11/2024;164.81;160;4.81
2172;218;1/12/2024;148.86;160;0.0
2173;219;1/08/2024;145.2;160;0.0
2174;219;1/09/2024;152.28;160;0.0
2175;219;1/10/2024;137.47;160;0.0
2176;219;1/11/2024;181.34;160;21.34
2177;219;1/12/2024;125.89;160;0.0
2178;220;1/01/2024;152.77;160;0.0
2179;220;1/02/2024;180.35;160;20.35
2180;220;1/03/2024;150.1;160;0.0
2181;220;1/04/2024;147.15;160;0.0
2182;220;1/05/2024;144.64;160;0.0
2183;220;1/06/2024;147.29;160;0.0
2184;220;1/07/2024;170.59;160;10.59
2185;220;1/08/2024;116.82;160;0.0
2186;220;1/09/2024;173.0;160;13.0
2187;220;1/10/2024;128.64;160;0.0
2188;220;1/11/2024;146.0;160;0.0
2189;220;1/12/2024;143.56;160;0.0
2190;221;1/01/2024;158.83;160;0.0
2191;221;1/02/2024;126.03;160;0.0
2192;221;1/03/2024;156.93;160;0.0
2193;221;1/04/2024;180.36;160;20.36
2194;221;1/05/2024;129.55;160;0.0
2195;221;1/06/2024;152.85;160;0.0
2196;221;1/07/2024;140.07;160;0.0
2197;221;1/08/2024;156.39;160;0.0
2198;221;1/09/2024;150.29;160;0.0
2199;221;1/10/2024;140.38;160;0.0
2200;221;1/11/2024;157.32;160;0.0
2201;221;1/12/2024;177.07;160;17.07
2202;222;1/01/2024;147.14;160;0.0
2203;222;1/02/2024;160.8;160;0.8
2204;222;1/03/2024;130.6;160;0.0
2205;222;1/04/2024;135.65;160;0.0
2206;222;1/05/2024;157.09;160;0.0
2207;222;1/06/2024;172.26;160;12.26
2208;222;1/07/2024;155.33;160;0.0
2209;222;1/08/2024;145.3;160;0.0
2210;222;1/09/2024;149.99;160;0.0
2211;222;1/10/2024;131.24;160;0.0
2212;222;1/11/2024;159.07;160;0.0
2213;222;1/12/2024;163.23;160;3.23
2214;223;1/01/2024;143.22;160;0.0
2215;223;1/02/2024;142.95;160;0.0
2216;223;1/03/2024;153.99;160;0.0
2217;223;1/04/2024;143.45;160;0.0
2218;223;1/05/2024;149.01;160;0.0
2219;223;1/06/2024;181.5;160;21.5
2220;223;1/07/2024;146.29;160;0.0
2221;223;1/08/2024;144.62;160;0.0
2222;223;1/09/2024;140.29;160;0.0
2223;223;1/10/2024;161.16;160;1.16
2224;223;1/11/2024;147.28;160;0.0
2225;223;1/12/2024;140.26;160;0.0
2226;224;1/01/2024;169.82;160;9.82
2227;224;1/02/2024;171.29;160;11.29
2228;224;1/03/2024;140.99;160;0.0
2229;224;1/04/2024;122.0;160;0.0
2230;224;1/05/2024;165.11;160;5.11
2231;224;1/06/2024;139.73;160;0.0
2232;224;1/07/2024;161.86;160;1.86
2233;224;1/08/2024;120.45;160;0.0
2234;224;1/09/2024;163.39;160;3.39
2235;224;1/10/2024;131.83;160;0.0
2236;224;1/11/2024;160.96;160;0.96
2237;224;1/12/2024;150.21;160;0.0
2238;225;1/01/2024;135.69;160;0.0
2239;225;1/02/2024;143.89;160;0.0
2240;225;1/03/2024;160.29;160;0.29
2241;225;1/04/2024;151.59;160;0.0
2242;226;1/01/2024;158.77;160;0.0
2243;226;1/02/2024;179.65;160;19.65
2244;226;1/03/2024;126.54;160;0.0
2245;227;1/04/2024;174.26;160;14.26
2246;227;1/05/2024;151.57;160;0.0
2247;227;1/06/2024;136.52;160;0.0
2248;227;1/07/2024;130.05;160;0.0
2249;227;1/08/2024;147.16;160;0.0
2250;227;1/09/2024;163.82;160;3.82
2251;227;1/10/2024;148.09;160;0.0
2252;227;1/11/2024;172.67;160;12.67
2253;227;1/12/2024;128.23;160;0.0
2254;228;1/01/2024;149.82;160;0.0
2255;228;1/02/2024;131.21;160;0.0
2256;228;1/03/2024;155.45;160;0.0
2257;228;1/04/2024;163.3;160;3.3
2258;228;1/05/2024;143.69;160;0.0
2259;228;1/06/2024;110.94;160;0.0
2260;228;1/07/2024;152.98;160;0.0
2261;228;1/08/2024;156.55;160;0.0
2262;228;1/09/2024;156.06;160;0.0
2263;228;1/10/2024;168.54;160;8.54
2264;228;1/11/2024;133.93;160;0.0
2265;229;1/10/2024;160.2;160;0.2
2266;229;1/11/2024;167.89;160;7.89
2267;229;1/12/2024;123.32;160;0.0
2268;230;1/01/2024;154.79;160;0.0
2269;230;1/02/2024;142.44;160;0.0
2270;230;1/03/2024;148.78;160;0.0
2271;230;1/04/2024;155.22;160;0.0
2272;230;1/05/2024;142.69;160;0.0
2273;230;1/06/2024;139.86;160;0.0
2274;230;1/07/2024;150.51;160;0.0
2275;230;1/08/2024;133.69;160;0.0
2276;230;1/09/2024;133.71;160;0.0
2277;230;1/10/2024;160.19;160;0.19
2278;230;1/11/2024;132.77;160;0.0
2279;230;1/12/2024;159.99;160;0.0
2280;231;1/01/2024;156.94;160;0.0
2281;231;1/02/2024;124.11;160;0.0
2282;231;1/03/2024;139.84;160;0.0
2283;231;1/04/2024;167.91;160;7.91
2284;231;1/05/2024;135.28;160;0.0
2285;231;1/06/2024;143.03;160;0.0
2286;231;1/07/2024;156.93;160;0.0
2287;232;1/01/2024;161.75;160;1.75
2288;232;1/02/2024;146.23;160;0.0
2289;233;1/12/2024;141.04;160;0.0
2290;234;1/12/2024;171.34;160;11.34
2291;235;1/01/2024;176.08;160;16.08
2292;235;1/02/2024;164.68;160;4.68
2293;235;1/03/2024;151.28;160;0.0
2294;235;1/04/2024;137.88;160;0.0
2295;235;1/05/2024;137.54;160;0.0
2296;235;1/06/2024;157.84;160;0.0
2297;235;1/07/2024;156.28;160;0.0
2298;235;1/08/2024;171.02;160;11.02
2299;235;1/09/2024;159.76;160;0.0
2300;235;1/10/2024;127.45;160;0.0
2301;235;1/11/2024;165.78;160;5.78
2302;235;1/12/2024;135.03;160;0.0
2303;236;1/01/2024;144.24;160;0.0
2304;236;1/02/2024;153.75;160;0.0
2305;236;1/03/2024;179.94;160;19.94
2306;236;1/04/2024;196.65;160;36.65
2307;236;1/05/2024;159.1;160;0.0
2308;236;1/06/2024;147.25;160;0.0
2309;236;1/07/2024;158.02;160;0.0
2310;236;1/08/2024;163.31;160;3.31
2311;236;1/09/2024;145.19;160;0.0
2312;236;1/10/2024;176.93;160;16.93
2313;236;1/11/2024;153.45;160;0.0
2314;236;1/12/2024;157.47;160;0.0
2315;237;1/01/2024;159.99;160;0.0
2316;237;1/02/2024;156.32;160;0.0
2317;237;1/03/2024;162.58;160;2.58
2318;237;1/04/2024;140.74;160;0.0
2319;237;1/05/2024;141.63;160;0.0
2320;237;1/06/2024;133.5;160;0.0
2321;237;1/07/2024;156.59;160;0.0
2322;237;1/08/2024;161.68;160;1.68
2323;237;1/09/2024;156.87;160;0.0
2324;237;1/10/2024;175.12;160;15.12
2325;237;1/11/2024;149.92;160;0.0
2326;237;1/12/2024;160.03;160;0.03
2327;238;1/05/2024;133.62;160;0.0
2328;238;1/06/2024;144.19;160;0.0
2329;238;1/07/2024;160.43;160;0.43
2330;238;1/08/2024;162.74;160;2.74
2331;238;1/09/2024;145.59;160;0.0
2332;238;1/10/2024;148.93;160;0.0
2333;238;1/11/2024;127.23;160;0.0
2334;238;1/12/2024;144.64;160;0.0
2335;239;1/01/2024;163.36;160;3.36
2336;239;1/02/2024;158.63;160;0.0
2337;239;1/03/2024;157.51;160;0.0
2338;239;1/04/2024;150.75;160;0.0
2339;239;1/05/2024;150.11;160;0.0
2340;239;1/06/2024;140.1;160;0.0
2341;239;1/07/2024;160.48;160;0.48
2342;239;1/08/2024;156.31;160;0.0
2343;239;1/09/2024;157.38;160;0.0
2344;240;1/01/2024;142.11;160;0.0
2345;240;1/02/2024;117.7;160;0.0
2346;240;1/03/2024;166.46;160;6.46
2347;240;1/04/2024;142.82;160;0.0
2348;240;1/05/2024;137.06;160;0.0
2349;240;1/06/2024;160.4;160;0.4
2350;240;1/07/2024;144.12;160;0.0
2351;240;1/08/2024;165.9;160;5.9
2352;240;1/09/2024;159.26;160;0.0
2353;240;1/10/2024;160.25;160;0.25
2354;240;1/11/2024;129.51;160;0.0
2355;240;1/12/2024;168.18;160;8.18
2356;241;1/01/2024;153.92;160;0.0
2357;241;1/02/2024;144.46;160;0.0
2358;241;1/03/2024;152.15;160;0.0
2359;241;1/04/2024;123.36;160;0.0
2360;241;1/05/2024;156.13;160;0.0
2361;241;1/06/2024;134.56;160;0.0
2362;241;1/07/2024;129.71;160;0.0
2363;241;1/08/2024;127.16;160;0.0
2364;241;1/09/2024;166.69;160;6.69
2365;241;1/10/2024;140.56;160;0.0
2366;241;1/11/2024;173.01;160;13.01
2367;241;1/12/2024;141.96;160;0.0
2368;242;1/08/2024;124.39;160;0.0
2369;242;1/09/2024;133.25;160;0.0
2370;242;1/10/2024;168.54;160;8.54
2371;242;1/11/2024;147.66;160;0.0
2372;242;1/12/2024;141.78;160;0.0
2373;243;1/01/2024;152.4;160;0.0
2374;243;1/02/2024;157.53;160;0.0
2375;243;1/03/2024;166.76;160;6.76
2376;243;1/04/2024;171.73;160;11.73
2377;243;1/05/2024;144.6;160;0.0
2378;243;1/06/2024;130.11;160;0.0
2379;243;1/07/2024;143.8;160;0.0
2380;243;1/08/2024;153.9;160;0.0
2381;243;1/09/2024;135.54;160;0.0
2382;243;1/10/2024;135.64;160;0.0
2383;243;1/11/2024;155.16;160;0.0
2384;243;1/12/2024;149.27;160;0.0
2385;244;1/01/2024;150.49;160;0.0
2386;244;1/02/2024;138.62;160;0.0
2387;244;1/03/2024;146.54;160;0.0
2388;244;1/04/2024;136.14;160;0.0
2389;244;1/05/2024;163.35;160;3.35
2390;244;1/06/2024;165.53;160;5.53
2391;244;1/07/2024;122.31;160;0.0
2392;244;1/08/2024;136.06;160;0.0
2393;244;1/09/2024;127.55;160;0.0
2394;244;1/10/2024;140.25;160;0.0
2395;244;1/11/2024;148.75;160;0.0
2396;244;1/12/2024;128.26;160;0.0
2397;245;1/01/2024;136.17;160;0.0
2398;245;1/02/2024;134.94;160;0.0
2399;245;1/03/2024;153.11;160;0.0
2400;245;1/04/2024;151.04;160;0.0
2401;245;1/05/2024;139.17;160;0.0
2402;245;1/06/2024;152.65;160;0.0
2403;245;1/07/2024;141.8;160;0.0
2404;245;1/08/2024;145.93;160;0.0
2405;245;1/09/2024;175.1;160;15.1
2406;245;1/10/2024;170.11;160;10.11
2407;245;1/11/2024;130.51;160;0.0
2408;245;1/12/2024;162.45;160;2.45
2409;246;1/01/2024;162.17;160;2.17
2410;246;1/02/2024;132.78;160;0.0
2411;246;1/03/2024;162.28;160;2.28
2412;246;1/04/2024;173.07;160;13.07
2413;246;1/05/2024;133.16;160;0.0
2414;246;1/06/2024;136.24;160;0.0
2415;246;1/07/2024;165.26;160;5.26
2416;246;1/08/2024;154.07;160;0.0
2417;246;1/09/2024;158.27;160;0.0
2418;246;1/10/2024;155.11;160;0.0
2419;246;1/11/2024;155.86;160;0.0
2420;246;1/12/2024;130.1;160;0.0
2421;247;1/01/2024;165.71;160;5.71
2422;247;1/02/2024;167.54;160;7.54
2423;247;1/03/2024;146.56;160;0.0
2424;247;1/04/2024;149.35;160;0.0
2425;247;1/05/2024;127.03;160;0.0
2426;247;1/06/2024;157.71;160;0.0
2427;247;1/07/2024;158.58;160;0.0
2428;247;1/08/2024;149.07;160;0.0
2429;247;1/09/2024;166.87;160;6.87
2430;247;1/10/2024;144.99;160;0.0
2431;247;1/11/2024;158.47;160;0.0
2432;247;1/12/2024;134.71;160;0.0
2433;248;1/01/2024;149.65;160;0.0
2434;248;1/02/2024;147.38;160;0.0
2435;248;1/03/2024;153.38;160;0.0
2436;248;1/04/2024;144.46;160;0.0
2437;249;1/01/2024;148.03;160;0.0
2438;249;1/02/2024;162.39;160;2.39
2439;249;1/03/2024;143.45;160;0.0
2440;249;1/04/2024;125.9;160;0.0
2441;249;1/05/2024;176.24;160;16.24
2442;249;1/06/2024;170.72;160;10.72
2443;249;1/07/2024;130.62;160;0.0
2444;249;1/08/2024;160.35;160;0.35
2445;249;1/09/2024;142.46;160;0.0
2446;249;1/10/2024;153.95;160;0.0
2447;249;1/11/2024;154.41;160;0.0
2448;249;1/12/2024;146.48;160;0.0
2449;250;1/01/2024;138.24;160;0.0
2450;250;1/02/2024;139.64;160;0.0
2451;250;1/03/2024;136.26;160;0.0
2452;250;1/04/2024;137.52;160;0.0
2453;250;1/05/2024;148.99;160;0.0
2454;250;1/06/2024;139.26;160;0.0
2455;250;1/07/2024;160.23;160;0.23
2456;250;1/08/2024;172.31;160;12.31
2457;250;1/09/2024;141.3;160;0.0
2458;251;1/01/2024;153.59;160;0.0
2459;251;1/02/2024;157.5;160;0.0
2460;251;1/03/2024;157.08;160;0.0
2461;251;1/04/2024;151.14;160;0.0
2462;251;1/05/2024;161.14;160;1.14
2463;251;1/06/2024;157.23;160;0.0
2464;251;1/07/2024;131.44;160;0.0
2465;251;1/08/2024;163.04;160;3.04
2466;251;1/09/2024;163.31;160;3.31
2467;251;1/10/2024;138.55;160;0.0
2468;251;1/11/2024;150.57;160;0.0
2469;251;1/12/2024;160.25;160;0.25
2470;252;1/01/2024;146.86;160;0.0
2471;252;1/02/2024;166.09;160;6.09
2472;252;1/03/2024;185.46;160;25.46
2473;252;1/04/2024;138.21;160;0.0
2474;252;1/05/2024;129.28;160;0.0
2475;252;1/06/2024;154.56;160;0.0
2476;252;1/07/2024;160.82;160;0.82
2477;252;1/08/2024;146.54;160;0.0
2478;252;1/09/2024;171.8;160;11.8
2479;252;1/10/2024;129.92;160;0.0
2480;252;1/11/2024;160.39;160;0.39
2481;252;1/12/2024;140.91;160;0.0
2482;253;1/01/2024;175.79;160;15.79
2483;253;1/02/2024;179.89;160;19.89
2484;253;1/03/2024;138.5;160;0.0
2485;253;1/04/2024;141.76;160;0.0
2486;253;1/05/2024;162.89;160;2.89
2487;253;1/06/2024;144.19;160;0.0
2488;253;1/07/2024;149.32;160;0.0
2489;253;1/08/2024;150.38;160;0.0
2490;253;1/09/2024;121.2;160;0.0
2491;253;1/10/2024;149.79;160;0.0
2492;253;1/11/2024;139.65;160;0.0
2493;253;1/12/2024;142.6;160;0.0
2494;254;1/01/2024;171.65;160;11.65
2495;254;1/02/2024;131.15;160;0.0
2496;254;1/03/2024;162.2;160;2.2
2497;254;1/04/2024;145.82;160;0.0
2498;254;1/05/2024;145.8;160;0.0
2499;254;1/06/2024;161.86;160;1.86
2500;254;1/07/2024;155.1;160;0.0
2501;254;1/08/2024;158.56;160;0.0
2502;254;1/09/2024;164.52;160;4.52
2503;254;1/10/2024;145.03;160;0.0
2504;254;1/11/2024;140.82;160;0.0
2505;254;1/12/2024;133.72;160;0.0
2506;255;1/01/2024;137.62;160;0.0
2507;255;1/02/2024;194.24;160;34.24
2508;255;1/03/2024;168.67;160;8.67
2509;255;1/04/2024;129.73;160;0.0
2510;255;1/05/2024;130.16;160;0.0
2511;255;1/06/2024;157.23;160;0.0
2512;255;1/07/2024;158.21;160;0.0
2513;256;1/02/2024;158.23;160;0.0
2514;256;1/03/2024;146.18;160;0.0
2515;256;1/04/2024;148.12;160;0.0
2516;256;1/05/2024;154.92;160;0.0
2517;256;1/06/2024;151.29;160;0.0
2518;256;1/07/2024;116.71;160;0.0
2519;256;1/08/2024;146.55;160;0.0
2520;256;1/09/2024;137.23;160;0.0
2521;256;1/10/2024;152.63;160;0.0
2522;256;1/11/2024;194.78;160;34.78
2523;256;1/12/2024;155.51;160;0.0
2524;257;1/01/2024;145.3;160;0.0
2525;257;1/02/2024;163.83;160;3.83
2526;257;1/03/2024;157.24;160;0.0
2527;257;1/04/2024;156.3;160;0.0
2528;257;1/05/2024;159.1;160;0.0
2529;257;1/06/2024;180.85;160;20.85
2530;257;1/07/2024;133.04;160;0.0
2531;257;1/08/2024;157.1;160;0.0
2532;257;1/09/2024;136.1;160;0.0
2533;257;1/10/2024;158.33;160;0.0
2534;257;1/11/2024;136.22;160;0.0
2535;257;1/12/2024;143.74;160;0.0
2536;258;1/01/2024;145.57;160;0.0
2537;258;1/02/2024;164.64;160;4.64
2538;258;1/03/2024;163.78;160;3.78
2539;258;1/04/2024;131.31;160;0.0
2540;258;1/05/2024;150.82;160;0.0
2541;258;1/06/2024;139.36;160;0.0
2542;258;1/07/2024;131.12;160;0.0
2543;258;1/08/2024;146.74;160;0.0
2544;258;1/09/2024;145.37;160;0.0
2545;258;1/10/2024;186.4;160;26.4
2546;258;1/11/2024;156.49;160;0.0
2547;258;1/12/2024;129.34;160;0.0
2548;259;1/01/2024;141.53;160;0.0
2549;259;1/02/2024;165.32;160;5.32
2550;259;1/03/2024;181.33;160;21.33
2551;259;1/04/2024;126.21;160;0.0
2552;259;1/05/2024;121.8;160;0.0
2553;259;1/06/2024;178.06;160;18.06
2554;259;1/07/2024;155.84;160;0.0
2555;259;1/08/2024;136.98;160;0.0
2556;259;1/09/2024;158.02;160;0.0
2557;259;1/10/2024;110.46;160;0.0
2558;259;1/11/2024;150.05;160;0.0
2559;259;1/12/2024;154.92;160;0.0
2560;260;1/01/2024;163.86;160;3.86
2561;260;1/02/2024;134.79;160;0.0
2562;260;1/03/2024;151.29;160;0.0
2563;260;1/04/2024;136.12;160;0.0
2564;260;1/05/2024;153.83;160;0.0
2565;260;1/06/2024;136.57;160;0.0
2566;260;1/07/2024;143.88;160;0.0
2567;260;1/08/2024;135.06;160;0.0
2568;260;1/09/2024;159.77;160;0.0
2569;260;1/10/2024;162.88;160;2.88
2570;260;1/11/2024;146.48;160;0.0
2571;260;1/12/2024;150.57;160;0.0
2572;261;1/01/2024;128.27;160;0.0
2573;261;1/02/2024;145.5;160;0.0
2574;261;1/03/2024;149.25;160;0.0
2575;261;1/04/2024;189.31;160;29.31
2576;261;1/05/2024;133.32;160;0.0
2577;261;1/06/2024;171.96;160;11.96
2578;261;1/07/2024;164.95;160;4.95
2579;261;1/08/2024;154.21;160;0.0
2580;261;1/09/2024;176.38;160;16.38
2581;261;1/10/2024;155.58;160;0.0
2582;261;1/11/2024;155.84;160;0.0
2583;261;1/12/2024;149.2;160;0.0
2584;262;1/01/2024;168.35;160;8.35
2585;262;1/02/2024;166.45;160;6.45
2586;262;1/03/2024;140.61;160;0.0
2587;262;1/04/2024;130.21;160;0.0
2588;262;1/05/2024;146.96;160;0.0
2589;262;1/06/2024;138.0;160;0.0
2590;262;1/07/2024;149.05;160;0.0
2591;262;1/08/2024;168.56;160;8.56
2592;262;1/09/2024;143.14;160;0.0
2593;262;1/10/2024;149.36;160;0.0
2594;262;1/11/2024;150.87;160;0.0
2595;262;1/12/2024;162.73;160;2.73
2596;263;1/01/2024;116.3;160;0.0
2597;263;1/02/2024;140.9;160;0.0
2598;263;1/03/2024;153.17;160;0.0
2599;263;1/04/2024;168.0;160;8.0
2600;263;1/05/2024;142.62;160;0.0
2601;263;1/06/2024;121.85;160;0.0
2602;263;1/07/2024;159.3;160;0.0
2603;263;1/08/2024;140.47;160;0.0
2604;263;1/09/2024;132.16;160;0.0
2605;263;1/10/2024;140.63;160;0.0
2606;263;1/11/2024;147.23;160;0.0
2607;263;1/12/2024;140.93;160;0.0
2608;264;1/01/2024;116.92;160;0.0
2609;264;1/02/2024;163.46;160;3.46
2610;264;1/03/2024;169.12;160;9.12
2611;264;1/04/2024;159.77;160;0.0
2612;264;1/05/2024;132.93;160;0.0
2613;264;1/06/2024;146.98;160;0.0
2614;264;1/07/2024;149.9;160;0.0
2615;264;1/08/2024;158.98;160;0.0
2616;264;1/09/2024;160.03;160;0.03
2617;264;1/10/2024;138.99;160;0.0
2618;264;1/11/2024;151.23;160;0.0
2619;264;1/12/2024;156.86;160;0.0
2620;265;1/06/2024;171.84;160;11.84
2621;265;1/07/2024;160.57;160;0.57
2622;265;1/08/2024;161.84;160;1.84
2623;265;1/09/2024;151.26;160;0.0
2624;265;1/10/2024;171.16;160;11.16
2625;265;1/11/2024;156.15;160;0.0
2626;265;1/12/2024;137.08;160;0.0
2627;266;1/01/2024;171.05;160;11.05
2628;266;1/02/2024;160.47;160;0.47
2629;266;1/03/2024;143.35;160;0.0
2630;266;1/04/2024;142.81;160;0.0
2631;266;1/05/2024;154.45;160;0.0
2632;266;1/06/2024;156.95;160;0.0
2633;267;1/01/2024;152.96;160;0.0
2634;267;1/02/2024;154.67;160;0.0
2635;267;1/03/2024;175.5;160;15.5
2636;267;1/04/2024;166.07;160;6.07
2637;267;1/05/2024;152.86;160;0.0
2638;267;1/06/2024;164.12;160;4.12
2639;267;1/07/2024;134.51;160;0.0
2640;267;1/08/2024;155.97;160;0.0
2641;267;1/09/2024;177.14;160;17.14
